source,target,dist_m
4203,4519,247988.0
4203,7227,30619.0
4204,4723,55417.0
4204,4724,19892.0
4205,4478,43594.0
4205,4711,85263.0
4205,7327,17497.0
4205,7339,12026.0
4205,8601,46305.0
4206,8024,65278.0
4206,8278,66516.0
4206,8632,75540.0
4206,9230,13841.0
4207,6827,11547.0
4208,4848,58400.0
4208,5123,23793.0
4208,8549,48480.0
4210,4258,164466.0
4210,6634,132297.0
4210,7855,133384.0
4210,8344,260995.0
4210,8394,72284.0
4212,9691,23171.0
4212,9721,95010.0
4213,5120,135802.0
4213,6036,56739.0
4213,6530,73358.0
4214,5785,25171.0
4214,9142,28824.0
4215,7073,22413.0
4216,5743,60469.0
4216,5745,40524.0
4216,7769,46401.0
4217,6479,38701.0
4217,10179,97970.0
4218,7128,68259.0
4218,8539,46872.0
4219,5027,83213.0
4220,8997,30205.0
4220,9092,12052.0
4221,7124,106142.0
4222,4363,31693.0
4222,6789,24029.0
4222,8303,62416.0
4222,8399,64138.0
4222,8843,25854.0
4222,10078,48172.0
4223,7869,32439.0
4224,7869,4159.0
4224,10259,9240.0
4225,9722,92021.0
4225,10304,58201.0
4226,4942,23165.0
4226,4950,29261.0
4226,6138,22318.0
4227,5515,8267.0
4227,7039,21724.0
4228,6077,78916.0
4229,4456,50408.0
4229,9376,111696.0
4230,7747,55330.0
4230,9945,78958.0
4231,8240,135769.0
4231,8698,111550.0
4232,8181,19997.0
4233,8120,35474.0
4234,7838,11097.0
4235,10382,464951.0
4236,6092,236852.0
4236,8804,96099.0
4236,9090,93777.0
4237,4706,98935.0
4237,9419,107621.0
4238,5078,66157.0
4238,5800,45270.0
4241,7848,106644.0
4242,4783,50635.0
4242,8478,20800.0
4242,9550,96387.0
4243,7747,53021.0
4244,7364,31845.0
4245,9281,72505.0
4245,9466,37360.0
4246,5446,18579.0
4246,6729,52962.0
4247,5886,44188.0
4247,5888,40074.0
4247,8042,82318.0
4247,8973,39377.0
4248,4718,180573.0
4248,7748,133722.0
4248,10353,63736.0
4249,6435,71485.0
4249,6778,44356.0
4250,10228,22318.0
4251,7017,220442.0
4251,10382,550187.0
4252,7307,68584.0
4253,6775,64863.0
4253,8668,31000.0
4254,7519,43607.0
4254,9606,33569.0
4255,6235,247131.0
4255,9469,286849.0
4256,5864,41074.0
4256,9725,23718.0
4257,9395,95550.0
4258,4487,103870.0
4258,4709,52987.0
4258,6587,169495.0
4258,7013,139736.0
4258,7894,35401.0
4258,8797,144933.0
4258,8894,68872.0
4258,9238,230309.0
4258,9332,163070.0
4258,9620,63327.0
4259,8111,21964.0
4260,5536,16658.0
4260,6410,19877.0
4260,8335,33974.0
4261,9251,75138.0
4261,9866,27583.0
4262,6548,53967.0
4262,9472,91081.0
4263,7964,49531.0
4264,5786,14192.0
4264,5789,16187.0
4264,5804,25290.0
4264,9055,39669.0
4265,6729,26125.0
4265,9525,55454.0
4266,10178,23301.0
4267,4965,1503.0
4267,4966,11209.0
4267,4970,16259.0
4267,6857,125155.0
4267,7256,66112.0
4267,7259,91252.0
4267,9161,74630.0
4267,10239,89491.0
4268,8597,148746.0
4269,4355,118676.0
4269,6105,42264.0
4269,6720,3867.0
4269,8824,53291.0
4270,6066,12823.0
4270,9575,23822.0
4271,6720,209339.0
4271,7277,39480.0
4271,7555,19515.0
4271,9201,44005.0
4271,10068,44395.0
4272,5316,12942.0
4272,5518,31315.0
4272,5568,13691.0
4273,4333,46363.0
4273,4438,97950.0
4273,5070,46414.0
4273,5887,55612.0
4273,6618,46401.0
4273,6707,46182.0
4273,6846,46284.0
4273,8171,98106.0
4273,8763,93588.0
4273,9270,79757.0
4273,9399,46257.0
4273,9517,246586.0
4273,9574,46322.0
4274,4604,60031.0
4275,4704,7479.0
4275,4964,134716.0
4275,5082,155539.0
4275,5134,277743.0
4275,6381,67364.0
4275,6406,7508.0
4275,6582,97454.0
4275,7464,151467.0
4275,8025,107173.0
4275,8045,7501.0
4275,8469,7721.0
4275,8824,82483.0
4275,10328,144007.0
4276,8719,31458.0
4277,4297,247917.0
4277,9234,44870.0
4278,4880,82677.0
4278,6566,30086.0
4278,7287,67341.0
4278,8846,64201.0
4278,10189,32995.0
4279,4581,617688.0
4279,7248,46172.0
4279,7718,46382.0
4279,8616,40991.0
4279,8652,455995.0
4279,8946,444599.0
4279,9092,381830.0
4279,10121,39811.0
4280,4420,16936.0
4280,5097,34664.0
4280,5914,170284.0
4280,6465,18212.0
4280,6990,109717.0
4280,8655,131157.0
4280,8750,64944.0
4280,9630,71424.0
4281,9325,10506.0
4281,10274,87996.0
4282,6977,47562.0
4282,6980,60724.0
4283,6950,96103.0
4283,7122,26656.0
4284,7642,57174.0
4284,9056,99846.0
4285,4671,83742.0
4285,4890,89004.0
4285,5908,82612.0
4285,8777,83314.0
4286,8763,28012.0
4287,4522,42635.0
4287,9866,20906.0
4288,9571,276236.0
4289,4760,25721.0
4289,7185,59498.0
4289,7276,6831.0
4289,7568,122904.0
4289,8094,220299.0
4289,8475,208341.0
4290,4975,20754.0
4290,8887,17746.0
4291,6444,58314.0
4292,6837,11485.0
4293,6825,106887.0
4293,7402,6365.0
4294,6444,81011.0
4295,9576,46688.0
4296,8813,27560.0
4298,6609,18493.0
4298,9685,42787.0
4299,6930,68346.0
4300,10179,29611.0
4301,4617,113564.0
4301,6625,46983.0
4302,5433,30300.0
4302,8115,31506.0
4303,9949,98251.0
4303,9977,79782.0
4304,7678,71640.0
4305,6813,66816.0
4305,7031,184403.0
4305,8226,41052.0
4306,7769,98633.0
4306,9585,61367.0
4307,4867,25116.0
4308,4801,30653.0
4308,7065,75910.0
4308,9173,39967.0
4309,4791,75769.0
4309,9530,114536.0
4309,9597,56391.0
4310,4668,261871.0
4310,8513,299300.0
4310,8715,367602.0
4310,8782,163296.0
4310,9504,157997.0
4311,5882,32980.0
4311,8013,78160.0
4312,5106,20499.0
4312,8326,20224.0
4312,8746,15040.0
4312,10219,48960.0
4313,4422,81482.0
4313,6337,3225.0
4313,10353,136876.0
4314,4350,117721.0
4314,4384,73787.0
4314,4855,79788.0
4314,7409,87251.0
4314,8024,164833.0
4314,8378,53221.0
4314,8681,110382.0
4315,7027,68907.0
4315,7380,187534.0
4315,8183,173405.0
4315,8411,71151.0
4315,9873,223249.0
4315,10382,208644.0
4316,8659,110121.0
4317,7299,142068.0
4318,8345,42590.0
4318,8416,15186.0
4319,4560,30102.0
4319,9064,123411.0
4319,10179,109182.0
4320,8666,53447.0
4320,9055,157289.0
4321,4608,51299.0
4321,7986,27238.0
4321,10096,46753.0
4321,10361,91917.0
4322,5307,23280.0
4322,8444,52739.0
4323,9467,64262.0
4325,8755,76592.0
4326,5088,39738.0
4326,5719,13453.0
4326,5895,14263.0
4327,6386,24786.0
4327,7670,75101.0
4328,7646,43564.0
4328,7647,99460.0
4328,7648,53138.0
4328,7659,39097.0
4329,7640,94437.0
4329,8430,22655.0
4330,4910,40608.0
4330,8936,45559.0
4330,9133,47197.0
4330,9280,51906.0
4332,10083,25458.0
4334,5078,29205.0
4334,7689,58033.0
4334,9035,53992.0
4335,4630,51582.0
4335,6541,140112.0
4335,8212,87696.0
4335,8811,186118.0
4335,8833,190077.0
4335,10095,68453.0
4336,4716,76385.0
4336,6847,65955.0
4336,7915,87901.0
4336,8059,71518.0
4336,8617,31875.0
4336,8892,65832.0
4336,10115,62498.0
4336,10209,120382.0
4337,9265,121822.0
4338,6434,17326.0
4338,10132,36231.0
4339,7850,40298.0
4339,9695,28612.0
4339,10389,27275.0
4340,4464,71063.0
4340,4706,102503.0
4340,9723,32184.0
4340,9747,63.0
4341,4543,17620.0
4341,6864,188181.0
4342,6806,199820.0
4342,7547,105242.0
4342,10236,176208.0
4343,6769,53115.0
4343,6993,42435.0
4343,8671,47195.0
4343,9131,33241.0
4344,8718,44849.0
4346,7570,52648.0
4346,9140,47918.0
4347,10256,22178.0
4348,4758,61630.0
4348,8126,93927.0
4348,9819,81160.0
4350,4639,18079.0
4350,5082,92744.0
4350,6507,15999.0
4350,8681,61298.0
4351,7655,55440.0
4351,10320,65785.0
4352,8936,11099.0
4353,8082,16422.0
4353,9314,23797.0
4354,8493,59617.0
4354,10153,106616.0
4355,4635,96786.0
4355,10117,11659.0
4356,5443,10925.0
4356,8115,46866.0
4358,4451,37068.0
4358,10008,37883.0
4359,7272,113286.0
4359,7843,135713.0
4359,8953,55512.0
4359,9103,32558.0
4360,9587,310489.0
4362,6960,12643.0
4362,8958,15736.0
4363,7869,56165.0
4364,7429,22142.0
4364,9101,89710.0
4365,4538,97899.0
4365,7458,42847.0
4365,9484,72924.0
4366,4602,20790.0
4367,6400,23652.0
4367,8625,13531.0
4368,6972,164200.0
4368,8629,88201.0
4368,9986,33406.0
4369,4902,9043.0
4369,6669,44188.0
4369,8453,58730.0
4371,8183,49856.0
4371,10179,129237.0
4372,6305,91129.0
4372,8747,38527.0
4374,4632,132377.0
4374,9468,77932.0
4375,6947,68601.0
4375,9285,50263.0
4375,9596,72051.0
4376,4487,52942.0
4376,10201,25907.0
4377,4387,10297.0
4378,6937,21058.0
4378,10325,40292.0
4379,8107,63704.0
4379,8801,12171.0
4380,4958,23380.0
4380,6207,18038.0
4380,9039,53911.0
4380,10244,49371.0
4381,9914,36334.0
4382,6807,16789.0
4383,6550,55415.0
4383,7671,19522.0
4384,5082,127498.0
4385,6601,43758.0
4385,8880,38793.0
4385,9291,80672.0
4385,9704,7787.0
4386,4669,238333.0
4386,8238,292674.0
4386,8901,214410.0
4387,4476,17178.0
4387,7319,34565.0
4387,8050,7839.0
4387,8052,7906.0
4388,8416,36768.0
4388,10256,78145.0
4389,6414,18110.0
4389,7255,37614.0
4391,4613,56697.0
4391,9303,52190.0
4392,4630,24045.0
4392,7585,34463.0
4393,9016,15792.0
4393,9530,10327.0
4393,9856,69129.0
4394,6719,136688.0
4395,7533,96709.0
4396,8146,47967.0
4397,5799,15060.0
4397,5806,4677.0
4397,7830,56141.0
4397,9525,38891.0
4397,9650,61074.0
4398,8581,30762.0
4399,8002,53222.0
4400,5136,21057.0
4400,10365,69284.0
4401,6034,180624.0
4401,6765,13598.0
4401,7151,6316.0
4402,7283,103852.0
4402,8137,129941.0
4402,9432,94216.0
4403,4426,191454.0
4403,4652,65750.0
4403,7105,108969.0
4403,8065,114003.0
4404,9193,113200.0
4405,7221,89644.0
4405,10382,273807.0
4406,4423,64952.0
4406,4628,91804.0
4407,4725,42458.0
4407,7925,104449.0
4408,4906,102000.0
4408,8985,162427.0
4409,4658,33528.0
4409,6619,3423.0
4409,8520,14382.0
4409,9568,54767.0
4410,8542,154295.0
4411,4817,12172.0
4411,7126,36660.0
4411,10071,187697.0
4411,10097,28857.0
4412,9860,46436.0
4413,5898,18204.0
4414,4548,25384.0
4414,4549,13829.0
4415,8165,32725.0
4416,4518,94467.0
4416,5059,201666.0
4416,6997,72442.0
4416,10187,175006.0
4417,8565,58925.0
4417,10165,109654.0
4418,4588,17256.0
4418,4712,50049.0
4419,7527,40714.0
4421,9821,31874.0
4421,10214,139845.0
4422,4436,48131.0
4422,4718,108235.0
4422,5059,91867.0
4422,7548,120098.0
4422,8331,67744.0
4423,4628,152645.0
4423,5763,334427.0
4423,8665,138796.0
4423,9576,179603.0
4423,10361,178709.0
4423,10367,52761.0
4424,4425,46248.0
4424,4450,18725.0
4424,8229,134063.0
4424,10228,50646.0
4425,6087,23091.0
4425,6089,20872.0
4425,6090,17769.0
4426,4557,52059.0
4426,7279,88340.0
4426,8423,47346.0
4426,9216,93160.0
4426,9439,115830.0
4426,9493,100542.0
4427,8947,18159.0
4428,4654,58033.0
4428,4656,100940.0
4428,4726,53129.0
4428,5718,62373.0
4428,6461,148942.0
4428,6880,177752.0
4428,7015,45226.0
4428,7232,106814.0
4429,4490,75638.0
4429,6439,105556.0
4429,6689,46595.0
4429,6864,84437.0
4429,6906,44782.0
4429,7142,199732.0
4429,7875,108273.0
4429,8619,69559.0
4429,10057,285643.0
4430,6095,277768.0
4430,9258,273234.0
4431,5828,39794.0
4431,6781,94727.0
4431,7114,13992.0
4432,8734,88942.0
4432,8818,29526.0
4432,10023,41478.0
4433,9676,6282.0
4435,5381,9114.0
4435,6729,16253.0
4436,6306,52186.0
4437,7589,18732.0
4437,8625,36906.0
4438,6542,50631.0
4438,7024,69237.0
4438,7979,108579.0
4438,8301,129015.0
4438,8763,78371.0
4438,9399,51692.0
4438,9517,175226.0
4439,10146,50238.0
4440,4738,41656.0
4441,7244,19540.0
4441,9035,22100.0
4442,5905,65276.0
4443,6324,41434.0
4444,8710,36776.0
4444,9119,55505.0
4445,8062,17012.0
4445,10135,44098.0
4446,7424,47754.0
4447,10355,32388.0
4448,4899,29884.0
4448,7675,58737.0
4449,8015,27068.0
4449,8613,40924.0
4449,8657,54797.0
4449,9492,25961.0
4450,6097,33992.0
4452,5906,27606.0
4453,7004,177686.0
4453,10382,171406.0
4453,10383,119180.0
4454,5777,46540.0
4454,7697,81407.0
4454,10104,89312.0
4455,8637,50488.0
4456,4633,61853.0
4456,9210,179592.0
4457,5124,6563.0
4458,6883,46033.0
4458,8636,55448.0
4459,4637,58931.0
4459,7103,83360.0
4459,9830,69177.0
4460,4623,29094.0
4460,10214,137764.0
4461,7275,30006.0
4462,7384,30721.0
4462,8084,37082.0
4462,9375,37655.0
4462,9548,29763.0
4463,7266,52174.0
4463,9103,8876.0
4463,9151,41329.0
4463,9327,27700.0
4463,9438,153659.0
4464,4616,125256.0
4464,5011,154225.0
4464,6146,126422.0
4464,8016,96809.0
4464,8204,41795.0
4464,8844,175965.0
4464,8992,27999.0
4464,9035,87462.0
4466,4676,30712.0
4466,7404,44282.0
4467,8598,49929.0
4467,8599,55537.0
4468,4570,34458.0
4469,4692,25404.0
4469,9455,41379.0
4469,9525,15228.0
4470,10248,75373.0
4471,4868,27206.0
4471,6123,24442.0
4471,9118,20414.0
4472,4882,26567.0
4472,7994,9173.0
4472,8481,63492.0
4472,10040,14870.0
4473,6804,67638.0
4473,10074,47864.0
4474,6742,110371.0
4474,6875,155961.0
4474,7872,92114.0
4474,10096,139937.0
4476,7319,45979.0
4476,9037,41250.0
4477,6147,17862.0
4477,6800,25633.0
4478,4525,25865.0
4478,4615,77477.0
4478,7327,26097.0
4478,9612,32756.0
4479,4519,45668.0
4479,6549,22476.0
4479,6570,60797.0
4479,7361,63515.0
4480,7273,10738.0
4480,7458,130127.0
4480,7459,83298.0
4481,10281,56951.0
4482,7184,76189.0
4482,8941,132144.0
4483,4581,596102.0
4483,8493,264244.0
4484,6526,139389.0
4485,5545,8617.0
4485,6990,143997.0
4485,7650,122154.0
4485,7685,17827.0
4485,8304,93273.0
4485,10225,55800.0
4486,4706,120624.0
4486,9116,33372.0
4486,9181,47324.0
4487,5913,38128.0
4488,5135,40935.0
4489,8956,50954.0
4489,9152,20918.0
4490,5815,49741.0
4491,7341,55767.0
4492,4569,229853.0
4492,4824,201905.0
4492,7354,134805.0
4492,8429,210422.0
4492,10332,78183.0
4493,7349,110609.0
4494,6169,111311.0
4494,8171,240830.0
4494,8458,55609.0
4495,7238,84655.0
4496,8479,70039.0
4496,9211,17922.0
4497,4880,36644.0
4497,6429,82180.0
4498,5223,5322.0
4498,8740,21938.0
4499,7198,39735.0
4499,7686,25150.0
4499,9218,15170.0
4499,10042,26681.0
4500,4581,421995.0
4500,7260,94671.0
4501,8485,29454.0
4502,7063,29408.0
4502,8342,129022.0
4502,8502,39653.0
4502,8881,29937.0
4502,10070,71511.0
4503,6864,84704.0
4504,6599,46062.0
4504,7392,35495.0
4504,9035,21379.0
4504,9794,18787.0
4505,5774,21135.0
4505,6949,60818.0
4505,8845,19781.0
4505,9105,39765.0
4506,7436,17058.0
4506,9123,99148.0
4506,9235,65236.0
4506,9668,111041.0
4507,7069,29801.0
4508,4713,33594.0
4508,6209,6312.0
4508,7357,32361.0
4508,8230,83501.0
4508,9294,28873.0
4508,10244,146076.0
4509,8616,40266.0
4510,4544,25870.0
4511,7252,69880.0
4512,7938,12085.0
4514,5851,72004.0
4514,7001,89274.0
4514,8504,33347.0
4514,9857,25760.0
4515,7071,60231.0
4515,7530,106562.0
4516,4541,58319.0
4516,6420,20078.0
4516,7620,51100.0
4517,9197,110870.0
4518,8507,113875.0
4520,5938,28612.0
4520,7541,63134.0
4520,7563,147602.0
4520,8208,58868.0
4520,9135,89202.0
4522,6690,45558.0
4523,6274,4997.0
4523,9003,32619.0
4525,6568,45649.0
4526,4706,114361.0
4526,6810,80110.0
4527,8741,43257.0
4527,9345,45786.0
4528,4613,104587.0
4528,9769,111830.0
4529,4556,25867.0
4530,6352,22624.0
4530,9256,56280.0
4531,9394,14077.0
4533,5642,26861.0
4533,6455,16617.0
4534,9064,387943.0
4535,6524,14289.0
4535,9085,25446.0
4537,7727,39491.0
4537,10212,53823.0
4538,4813,39131.0
4538,6117,45343.0
4538,6447,37276.0
4538,8465,22297.0
4538,8930,38691.0
4539,4869,3553.0
4539,9183,6079.0
4540,8829,233921.0
4540,9532,250866.0
4541,5967,20733.0
4541,5985,7841.0
4542,4614,34941.0
4542,8482,47956.0
4543,8176,5823.0
4543,9217,59093.0
4544,5467,23261.0
4544,5494,29780.0
4544,6979,6515.0
4544,8910,29686.0
4545,4963,10140.0
4545,5701,21322.0
4545,6694,220518.0
4545,7231,61396.0
4546,7283,48640.0
4546,7610,14822.0
4546,8293,33617.0
4546,10042,54848.0
4547,7249,35263.0
4547,9268,17920.0
4547,9295,33380.0
4548,4549,11555.0
4548,4550,12611.0
4548,6388,43950.0
4548,6796,192081.0
4548,7460,14766.0
4548,7668,68264.0
4548,7964,25450.0
4548,8384,23916.0
4548,10361,269035.0
4550,6388,31338.0
4551,5351,3923.0
4552,8844,105778.0
4552,8992,42193.0
4553,8197,43857.0
4553,8375,52536.0
4554,4569,151506.0
4554,5002,56806.0
4554,9064,92595.0
4555,9253,45625.0
4555,9972,8364.0
4556,4807,33183.0
4556,9316,13978.0
4558,4850,160786.0
4558,5560,16863.0
4558,8393,30801.0
4558,9344,56935.0
4559,6431,51043.0
4559,7475,10380.0
4559,9466,108040.0
4559,9649,9038.0
4560,6113,61138.0
4560,10124,55878.0
4560,10179,95116.0
4561,6203,10995.0
4561,7408,64961.0
4561,9096,43927.0
4563,9501,154134.0
4563,10032,11739.0
4563,10229,51916.0
4565,5297,6728.0
4565,6888,15985.0
4566,7013,104510.0
4566,7288,76014.0
4566,7945,70112.0
4566,10222,57357.0
4567,5670,39831.0
4567,6443,12871.0
4567,7204,108072.0
4567,8833,112477.0
4568,5770,55782.0
4569,9064,244102.0
4569,9645,290526.0
4569,10179,158065.0
4570,4887,71269.0
4570,7297,34270.0
4571,9715,110721.0
4572,7279,107910.0
4572,7466,67283.0
4572,7755,50783.0
4572,7925,87629.0
4572,9275,60325.0
4573,7861,56339.0
4573,8056,183491.0
4573,10248,78911.0
4574,6917,25877.0
4574,8196,10913.0
4575,6563,96562.0
4575,6658,52789.0
4576,4633,89869.0
4576,4985,59117.0
4576,7870,73304.0
4577,8714,94659.0
4578,4794,54810.0
4579,4674,20477.0
4579,7130,152063.0
4579,9542,40074.0
4579,10042,33440.0
4580,8567,17817.0
4581,7943,70349.0
4581,8475,171422.0
4582,6683,4500.0
4582,6954,4728.0
4583,6810,67899.0
4583,7288,198120.0
4583,8321,113743.0
4584,4964,22770.0
4585,8669,165859.0
4587,5030,47413.0
4587,9693,19108.0
4588,8131,14446.0
4588,8332,32708.0
4590,4932,33677.0
4590,6684,47092.0
4590,10295,34273.0
4591,4997,35025.0
4591,8103,77895.0
4591,10370,62570.0
4592,4672,80464.0
4592,5466,23530.0
4592,7197,12853.0
4593,4885,11569.0
4593,5444,32037.0
4593,5452,10009.0
4593,5464,18562.0
4594,6060,34281.0
4594,6916,59269.0
4594,7078,53635.0
4594,7087,18973.0
4595,4739,104168.0
4596,6604,39524.0
4597,4679,46016.0
4597,6464,18735.0
4597,10365,76227.0
4598,7019,34951.0
4599,5298,7999.0
4599,5612,7666.0
4599,8063,69337.0
4599,8578,75099.0
4600,6500,10813.0
4600,9520,92853.0
4601,6414,32809.0
4601,10072,17906.0
4602,5395,3463.0
4602,7793,29016.0
4603,8187,20886.0
4604,5700,7196.0
4604,8681,40882.0
4605,9067,44248.0
4605,9750,6180.0
4606,9002,73400.0
4607,5156,22462.0
4607,8102,88912.0
4608,6234,88666.0
4609,6798,59956.0
4610,6646,9998.0
4610,7007,10574.0
4610,7618,25198.0
4611,8688,9207.0
4612,6451,66666.0
4612,7945,78077.0
4612,9238,95489.0
4613,7988,405097.0
4615,5071,52233.0
4615,6614,109614.0
4615,6763,57981.0
4615,7746,80847.0
4615,8252,50906.0
4616,8016,28459.0
4616,10003,64227.0
4617,4747,219152.0
4617,6599,39484.0
4618,10030,52849.0
4619,8056,239224.0
4620,7007,60334.0
4620,10136,69644.0
4621,5833,78395.0
4621,6670,47545.0
4621,7217,20845.0
4621,7263,52679.0
4621,7811,164099.0
4621,9020,53119.0
4621,9413,64540.0
4622,8850,232521.0
4622,8875,55542.0
4623,7203,26757.0
4624,5766,29420.0
4625,4744,62078.0
4625,4793,18562.0
4625,4931,55913.0
4625,7080,93528.0
4625,7136,39726.0
4625,7345,177032.0
4625,7756,28366.0
4625,8023,170438.0
4625,9134,30634.0
4626,9517,54396.0
4627,9204,91369.0
4627,9730,46999.0
4628,4889,93726.0
4628,7240,25009.0
4628,7582,127740.0
4628,7790,36782.0
4628,8020,54352.0
4628,9377,114253.0
4628,9521,73587.0
4628,10088,183491.0
4628,10361,70154.0
4629,10267,37699.0
4630,7204,20197.0
4631,7272,59722.0
4631,7399,66971.0
4631,7843,94574.0
4631,9802,83768.0
4632,6907,31381.0
4633,4694,107728.0
4633,6064,68245.0
4633,8201,83557.0
4634,7532,31014.0
4634,8047,42698.0
4634,9241,42220.0
4634,10196,44425.0
4636,8566,40542.0
4637,6407,26136.0
4637,9187,60198.0
4637,9830,22159.0
4637,10304,70594.0
4638,8604,38415.0
4638,8836,117444.0
4638,10007,51734.0
4639,5082,74687.0
4639,6587,84079.0
4639,6654,47364.0
4639,7300,26791.0
4639,9240,72989.0
4640,8713,32015.0
4641,6397,148708.0
4641,8147,281292.0
4642,7778,167208.0
4642,8708,193443.0
4643,4989,62883.0
4643,8691,167036.0
4643,9266,151917.0
4644,6058,53666.0
4644,7113,73739.0
4646,8254,13364.0
4646,9500,22935.0
4647,4823,58495.0
4647,9081,97757.0
4648,6301,61882.0
4648,6661,142921.0
4650,6029,30380.0
4651,9299,34914.0
4652,6978,68779.0
4652,8140,60522.0
4652,9273,34378.0
4653,9223,63480.0
4654,4726,101740.0
4654,8219,81591.0
4654,8923,86018.0
4654,9967,39962.0
4655,6418,15979.0
4655,9539,22125.0
4657,9616,124913.0
4657,10357,67467.0
4658,4748,72171.0
4658,6259,15422.0
4658,6263,6433.0
4658,6294,10952.0
4658,9568,36668.0
4659,8116,40107.0
4659,10243,54929.0
4660,8964,26828.0
4660,9806,104718.0
4660,10287,38439.0
4661,8211,11856.0
4662,7946,15867.0
4662,8139,90732.0
4663,4808,77990.0
4663,6723,147525.0
4664,10179,79670.0
4665,8916,89942.0
4666,4795,22358.0
4668,4759,155052.0
4668,8267,51734.0
4668,8782,117060.0
4668,8922,110931.0
